oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
11508,7094,84,1001,מגורים,73.090896,274.079496,Polygon,,
11509,7094,90,1001,מגורים,73.71425,277.890098,Polygon,,
11510,7094,53,1003,תעסוקה,100.870782,624.355896,Polygon,,
11511,6972,2120,1003,תעסוקה,56.66996,198.792642,Polygon,,
11512,6212,2316,1005,מבנים ומוסדות ציבור,219.186694,2679.758989,Polygon,,
11513,7437,17,1001,מגורים,72.080229,225.24383,Polygon,,
11514,7436,54,1008,תחבורה,296.011317,1279.178404,Polygon,,
11515,6975,60,1001,מגורים,79.796547,374.346666,Polygon,,
11516,6904,228,1008,תחבורה,24.574647,11.297269,Polygon,,
11517,6904,225,1001,מגורים,107.555222,595.766196,Polygon,,
11518,6212,1335,1001,מגורים,225.597863,2067.459174,Polygon,,
11519,7068,2354,1006,שטחים פתוחים,17.002594,14.564497,Polygon,,
11520,7068,2356,1006,שטחים פתוחים,28.712492,33.75782,Polygon,,
11521,6213,1121,1008,תחבורה,173.694349,677.145812,Polygon,,
11522,6213,2514,1008,תחבורה,104.874241,419.91004,Polygon,,
11523,6213,687,1008,תחבורה,67.552109,47.736809,Polygon,,
11524,6213,2542,1008,תחבורה,204.283383,957.246064,Polygon,,
11525,6907,149,1008,תחבורה,36.997836,57.985436,Polygon,,
11526,6623,745,1008,תחבורה,178.486335,921.416956,Polygon,,
11527,6213,719,1008,תחבורה,91.303912,462.556637,Polygon,,
11528,6213,993,1001,מגורים,110.119349,750.337588,Polygon,,
11529,6213,740,1001,מגורים,108.155661,730.449996,Polygon,,
11530,6213,947,1001,מגורים,118.057823,773.91509,Polygon,,
11531,6213,1369,1008,תחבורה,16.94482,8.57807,Polygon,,
11532,6213,2198,1005,מבנים ומוסדות ציבור,380.260521,6780.724771,Polygon,,
11533,6903,212,1001,מגורים,115.987875,821.339524,Polygon,,
11534,6108,2222,1008,תחבורה,21.379545,24.384029,Polygon,,
11535,6108,277,1008,תחבורה,46.981431,69.259036,Polygon,,
11536,6108,383,1008,תחבורה,64.897844,217.332703,Polygon,,
11537,6108,503,1008,תחבורה,31.327869,42.574531,Polygon,,
11538,6108,361,1008,תחבורה,107.259366,198.138781,Polygon,,
11539,6956,101,1001,מגורים,74.479931,330.691498,Polygon,,
11540,9004,2049,1001,מגורים,74.388128,308.654165,Polygon,,
11541,9005,27,1001,מגורים,53.679878,177.776579,Polygon,,
11542,9005,20,1001,מגורים,36.995319,81.997934,Polygon,,
11543,7068,2360,1009,שטח לתכנון בעתיד,24.491272,33.772884,Polygon,,
11544,6217,2167,1001,מגורים,93.724933,531.440973,Polygon,,
11545,7022,62,1001,מגורים,31.331976,53.816838,Polygon,,
11546,6956,123,1001,מגורים,79.892177,335.512241,Polygon,,
11547,6956,187,1001,מגורים,77.925112,321.120673,Polygon,,
11548,6956,148,1008,תחבורה,187.211221,677.421503,Polygon,,
11549,6956,204,1008,תחבורה,26.004305,12.020486,Polygon,,
11550,7080,25,1001,מגורים,89.519942,494.178406,Polygon,,
11551,7033,2157,1001,מגורים,62.168162,178.675195,Polygon,,
11552,6955,5,1002,מסחר,121.600152,832.161051,Polygon,,
11553,6955,3,1002,מסחר,107.046037,611.903723,Polygon,,
11554,6628,2408,1008,תחבורה,73.592956,191.316205,Polygon,,
11555,7406,2020,1006,שטחים פתוחים,317.492725,2888.91547,Polygon,,
11556,9002,25,1008,תחבורה,120.058042,595.365829,Polygon,,
11557,9002,22,1001,מגורים,117.380114,798.857197,Polygon,,
11558,7083,103,1002,מסחר,55.305286,190.985325,Polygon,,
11559,7083,101,1002,מסחר,57.505838,206.239005,Polygon,,
11560,7091,2108,1008,תחבורה,37.082627,61.816565,Polygon,,
11561,6624,601,1001,מגורים,77.261479,361.218354,Polygon,,
11562,6926,93,1001,מגורים,67.392522,274.338594,Polygon,,
11563,6926,47,1001,מגורים,61.818048,235.851034,Polygon,,
11564,6929,172,1008,תחבורה,101.870621,260.48347,Polygon,,
11565,7044,2084,1001,מגורים,76.79607,367.076442,Polygon,,
11566,9006,2070,1001,מגורים,85.351982,331.061632,Polygon,,
11567,6214,36,1001,מגורים,85.314179,441.147655,Polygon,,
11568,6214,37,1001,מגורים,80.207275,376.359975,Polygon,,
11569,6214,253,1001,מגורים,95.10108,546.844317,Polygon,,
11570,7437,38,1001,מגורים,68.45975,275.928995,Polygon,,
11571,7437,40,1001,מגורים,69.665931,282.153328,Polygon,,
11572,6957,173,1001,מגורים,101.093076,598.670528,Polygon,,
11573,6957,182,1001,מגורים,94.88135,535.659354,Polygon,,
11574,6957,181,1001,מגורים,95.847624,548.199862,Polygon,,
11575,6130,2201,1005,מבנים ומוסדות ציבור,96.385993,520.320311,Polygon,,
11576,7068,233,1001,מגורים,72.030131,174.917632,Polygon,,
11577,6134,387,1001,מגורים,76.248381,261.604107,Polygon,,
11578,6106,2511,1006,שטחים פתוחים,71.233207,372.073431,Polygon,,
11579,7068,99,1001,מגורים,69.5595,287.399599,Polygon,,
11580,7203,65,1001,מגורים,68.85268,251.522852,Polygon,,
11581,6129,2169,1001,מגורים,115.623881,743.910748,Polygon,,
11582,7203,85,1001,מגורים,69.913729,258.040448,Polygon,,
11583,7203,88,1001,מגורים,71.276295,243.26392,Polygon,,
11584,6153,2003,1001,מגורים,145.494984,1089.771696,Polygon,,
11585,6134,397,1001,מגורים,77.09415,275.337156,Polygon,,
11586,7069,23,1001,מגורים,74.993582,257.81883,Polygon,,
11587,7069,21,1001,מגורים,74.78199,253.385301,Polygon,,
11588,6962,19,1001,מגורים,73.145808,255.268419,Polygon,,
11589,7068,2198,1001,מגורים,87.036927,464.370346,Polygon,,
11590,6978,2017,1001,מגורים,121.584431,756.151823,Polygon,,
11591,6978,2040,1001,מגורים,71.247262,261.865664,Polygon,,
11592,6978,33,1001,מגורים,76.963503,256.499475,Polygon,,
11593,6978,61,1008,תחבורה,132.171575,202.733436,Polygon,,
11594,6978,2025,1001,מגורים,96.859613,570.326008,Polygon,,
11595,7033,2159,1001,מגורים,41.229901,71.902196,Polygon,,
11596,7033,2160,1001,מגורים,70.264317,302.152362,Polygon,,
11597,7033,2162,1001,מגורים,264.409841,671.345955,Polygon,,
11598,7033,2176,1001,מגורים,74.586878,232.271373,Polygon,,
11599,7033,97,1001,מגורים,53.90761,127.984859,Polygon,,
11600,7033,178,1001,מגורים,35.076579,75.760461,Polygon,,
11601,7033,2184,1001,מגורים,236.785633,482.21922,Polygon,,
11602,7033,2171,1001,מגורים,42.139472,75.941989,Polygon,,
11603,6335,260,1008,תחבורה,90.8354,421.076858,Polygon,,
11604,7080,2110,1001,מגורים,93.405713,476.764736,Polygon,,
11605,6907,2198,1006,שטחים פתוחים,387.826144,1672.389266,Polygon,,
11606,6943,66,1002,מסחר,63.386922,239.225328,Polygon,,
11607,7075,3,1001,מגורים,179.480211,1490.180378,Polygon,,
11608,6907,2010,1008,תחבורה,33.777532,50.776905,Polygon,,
11609,6135,2528,1001,מגורים,87.367628,476.616729,Polygon,,
11610,6135,284,1001,מגורים,87.105335,473.682447,Polygon,,
11611,6135,316,1001,מגורים,90.57021,511.381219,Polygon,,
11612,6134,568,1008,תחבורה,42.985329,20.383375,Polygon,,
11613,6134,550,1008,תחבורה,21.057631,9.588571,Polygon,,
11614,6628,270,1001,מגורים,91.534146,507.859001,Polygon,,
11615,7080,2105,1008,תחבורה,92.873918,96.046662,Polygon,,
11616,6149,2510,1001,מגורים,157.341082,1225.682356,Polygon,,
11617,6978,2212,1001,מגורים,134.811556,967.669367,Polygon,,
11618,6978,2213,1001,מגורים,69.239607,295.696178,Polygon,,
11619,7068,2213,1008,תחבורה,65.435563,228.541512,Polygon,,
11620,7056,21,0,ללא סיווג,443.024807,3227.583152,Polygon,,
11621,6947,187,1002,מסחר,80.920974,353.762498,Polygon,,
11622,6212,329,1001,מגורים,66.386305,266.992499,Polygon,,
11623,6107,171,1001,מגורים,26.5804,5.488668,Polygon,,
11624,7109,98,1009,שטח לתכנון בעתיד,92.824876,458.365561,Polygon,,
11625,6212,1126,1008,תחבורה,81.494953,304.72097,Polygon,,
11626,6212,731,1001,מגורים,65.09196,243.319068,Polygon,,
11627,7431,21,1001,מגורים,96.183015,536.588268,Polygon,,
11628,6638,645,1006,שטחים פתוחים,52.138302,88.276868,Polygon,,
11629,7435,10,1001,מגורים,105.014522,614.24953,Polygon,,
11630,7435,16,1001,מגורים,67.512488,285.4302,Polygon,,
11631,6628,399,1001,מגורים,92.503907,503.172809,Polygon,,
11632,9002,2009,1001,מגורים,51.965144,137.29727,Polygon,,
11633,7499,111,1001,מגורים,44.852087,109.451551,Polygon,,
11634,7499,2055,1008,תחבורה,26.476532,43.577627,Polygon,,
11635,7080,2130,1008,תחבורה,80.370508,175.864405,Polygon,,
11636,7071,40,1001,מגורים,96.114165,365.070463,Polygon,,
11637,7071,27,1001,מגורים,62.903029,195.547218,Polygon,,
11638,9011,41,1001,מגורים,65.562244,253.985073,Polygon,,
11639,6623,2984,1006,שטחים פתוחים,515.218439,10262.71218,Polygon,,
11640,7095,18,1001,מגורים,57.836006,54.863825,Polygon,,
11641,6901,41,1001,מגורים,85.472781,411.218527,Polygon,,
11642,6901,2014,1002,מסחר,87.666475,479.570823,Polygon,,
11643,6901,59,1001,מגורים,84.383553,445.144177,Polygon,,
11644,6905,2174,1006,שטחים פתוחים,89.458015,494.836122,Polygon,,
11645,7404,2029,1006,שטחים פתוחים,306.834361,1236.572003,Polygon,,
11646,7033,177,1001,מגורים,54.444052,111.325351,Polygon,,
11647,7401,2005,1006,שטחים פתוחים,634.253687,5873.805772,Polygon,,
11648,6916,2050,1008,תחבורה,254.629865,1298.704932,Polygon,,
11649,7004,2088,1006,שטחים פתוחים,361.199376,7010.080029,Polygon,,
11650,7439,2008,1005,מבנים ומוסדות ציבור,89.292866,490.926514,Polygon,,
11651,6933,40,1005,מבנים ומוסדות ציבור,94.214724,564.005668,Polygon,,
11652,7221,2045,1008,תחבורה,92.14387,512.832817,Polygon,,
11653,6986,2847,1001,מגורים,91.238234,538.39158,Polygon,,
11654,6986,114,1001,מגורים,96.987269,605.905002,Polygon,,
11655,6986,271,1008,תחבורה,127.017996,460.946812,Polygon,,
11656,6910,31,1001,מגורים,109.832776,635.880823,Polygon,,
11657,7428,19,1001,מגורים,37.679807,84.540636,Polygon,,
11658,6984,32,1001,מגורים,92.126944,520.608775,Polygon,,
11659,7204,33,1001,מגורים,160.587192,1660.956378,Polygon,,
11660,6913,33,1001,מגורים,83.029409,426.3792,Polygon,,
11661,9009,30,1008,תחבורה,21.504794,28.821906,Polygon,,
11662,9010,2016,1008,תחבורה,25.589282,17.861686,Polygon,,
11663,9009,56,1008,תחבורה,27.543264,33.409178,Polygon,,
11664,9009,97,1008,תחבורה,28.564803,24.210571,Polygon,,
11665,9009,85,1008,תחבורה,85.970905,83.480274,Polygon,,
11666,6902,70,1002,מסחר,70.475386,214.393555,Polygon,,
11667,8996,38,1008,תחבורה,143.753589,335.036322,Polygon,,
11668,7068,2368,1009,שטח לתכנון בעתיד,21.63607,22.372406,Polygon,,
11669,6217,372,1008,תחבורה,59.792112,124.399946,Polygon,,
11670,7442,23,1002,מסחר,104.016071,631.336056,Polygon,,
11671,6217,502,1001,מגורים,98.61532,522.414679,Polygon,,
11672,6628,136,1001,מגורים,95.905645,524.238474,Polygon,,
11673,7466,41,1001,מגורים,58.750417,216.734045,Polygon,,
11674,7466,57,1004,מלונאות/תיירות,50.853723,161.50093,Polygon,,
11675,6919,3,1009,שטח לתכנון בעתיד,61.539221,233.479203,Polygon,,
11676,7499,130,1008,תחבורה,59.452277,135.284588,Polygon,,
11677,7068,2266,1009,שטח לתכנון בעתיד,32.826369,55.067629,Polygon,,
11678,7499,109,1001,מגורים,48.190833,123.389453,Polygon,,
11679,7499,110,1001,מגורים,50.42904,142.033529,Polygon,,
11680,7499,70,1001,מגורים,58.272508,198.596867,Polygon,,
11681,9012,77,1008,תחבורה,29.55123,17.020576,Polygon,,
11682,9012,57,1008,תחבורה,57.481092,118.556652,Polygon,,
11683,9008,8,1001,מגורים,71.081759,315.502119,Polygon,,
11684,9008,2,1001,מגורים,54.56868,148.821244,Polygon,,
11685,9012,78,1008,תחבורה,24.557575,13.728,Polygon,,
11686,7422,50,1001,מגורים,53.754371,175.211229,Polygon,,
11687,6134,2391,1001,מגורים,147.64996,810.568496,Polygon,,
11688,7420,51,1001,מגורים,53.113288,171.060438,Polygon,,
11689,7420,61,1001,מגורים,58.902156,216.239255,Polygon,,
11690,7017,2096,1001,מגורים,132.984642,684.33876,Polygon,,
11691,6772,16,1001,מגורים,156.173169,1308.809927,Polygon,,
11692,6772,17,1006,שטחים פתוחים,120.24194,270.006769,Polygon,,
11693,8982,3,1002,מסחר,55.156458,177.400252,Polygon,,
11694,8982,7,1002,מסחר,56.330948,191.356552,Polygon,,
11695,6958,2059,1001,מגורים,74.89341,372.413835,Polygon,,
11696,7420,48,1001,מגורים,45.071393,121.350022,Polygon,,
11697,6923,7,1009,שטח לתכנון בעתיד,103.473619,550.535154,Polygon,,
11698,6955,145,1001,מגורים,84.474918,368.272285,Polygon,,
11699,6630,2846,1001,מגורים,227.925219,3102.113228,Polygon,,
11700,6630,517,1001,מגורים,159.655351,1520.998786,Polygon,,
11701,6630,778,1005,מבנים ומוסדות ציבור,151.632132,1430.580559,Polygon,,
11702,6630,784,1001,מגורים,131.897557,1081.605289,Polygon,,
11703,6962,47,1001,מגורים,76.496638,285.311037,Polygon,,
11704,6954,2029,1001,מגורים,247.8732,2721.99349,Polygon,,
11705,7435,5,1001,מגורים,65.214108,265.084852,Polygon,,
11706,6632,483,1001,מגורים,304.772973,5678.909016,Polygon,,
11707,7078,216,1001,מגורים,75.53246,333.794764,Polygon,,
11708,7078,219,1008,תחבורה,47.114856,22.081948,Polygon,,
11709,6902,255,1008,תחבורה,22.805489,10.402549,Polygon,,
11710,6902,51,1001,מגורים,76.151767,283.947891,Polygon,,
11711,7227,56,1009,שטח לתכנון בעתיד,50.77276,139.631309,Polygon,,
11712,6215,97,1001,מגורים,92.909258,477.468938,Polygon,,
11713,6215,330,1008,תחבורה,23.299094,25.479228,Polygon,,
11714,6215,382,1001,מגורים,69.75208,261.103899,Polygon,,
11715,6215,19,1001,מגורים,10.292832,2.275702,Polygon,,
11716,6903,184,1001,מגורים,82.391558,420.093279,Polygon,,
11717,7242,100,1001,מגורים,141.012208,1092.500075,Polygon,,
11718,7242,102,1001,מגורים,142.444013,1120.586002,Polygon,,
11719,7242,2017,1008,תחבורה,47.503501,57.555159,Polygon,,
11720,7436,37,1001,מגורים,79.43097,375.634315,Polygon,,
11721,7028,141,1001,מגורים,26.330306,33.342423,Polygon,,
11722,7028,35,1001,מגורים,59.681589,221.88533,Polygon,,
11723,7028,152,1001,מגורים,46.244916,126.200863,Polygon,,
11724,7028,143,1001,מגורים,27.807218,45.278993,Polygon,,
11725,7028,30,1001,מגורים,73.115713,314.333294,Polygon,,
11726,7028,137,1001,מגורים,95.795235,583.25096,Polygon,,
11727,7031,56,1001,מגורים,93.264939,189.285546,Polygon,,
11728,7031,35,1001,מגורים,84.373168,417.227845,Polygon,,
11729,7031,29,1001,מגורים,34.730959,72.269726,Polygon,,
11730,6985,2378,1008,תחבורה,52.354485,115.8131,Polygon,,
11731,9018,53,1008,תחבורה,61.889329,182.34108,Polygon,,
11732,9018,2026,1008,תחבורה,64.311696,98.456502,Polygon,,
11733,9018,42,1001,מגורים,63.920654,237.313954,Polygon,,
11734,9017,12,1001,מגורים,79.233846,372.991835,Polygon,,
11735,9017,2021,1001,מגורים,55.435572,179.705572,Polygon,,
11736,9018,66,1006,שטחים פתוחים,77.462049,150.490778,Polygon,,
11737,9018,2038,1006,שטחים פתוחים,70.16413,172.978319,Polygon,,
11738,9018,27,1001,מגורים,50.7283,155.998189,Polygon,,
11739,9017,2024,1008,תחבורה,412.873682,1133.790019,Polygon,,
11740,6957,2050,1006,שטחים פתוחים,56.975995,165.164669,Polygon,,
11741,6957,265,1002,מסחר,243.140898,2575.776745,Polygon,,
11742,6947,144,1002,מסחר,67.186067,218.707372,Polygon,,
11743,6922,52,1008,תחבורה,26.43675,16.016723,Polygon,,
11744,6974,2031,1007,בית קברות,524.627282,13986.6513,Polygon,,
11745,6974,87,1001,מגורים,89.812011,499.197318,Polygon,,
11746,6974,2022,1008,תחבורה,366.259153,1351.526145,Polygon,,
11747,6974,47,1001,מגורים,89.26569,491.93473,Polygon,,
11748,6974,2041,1001,מגורים,95.122538,515.25006,Polygon,,
11749,6974,59,1001,מגורים,92.484238,554.022479,Polygon,,
11750,7250,10,1005,מבנים ומוסדות ציבור,87.481294,411.629215,Polygon,,
11751,6945,162,1002,מסחר,98.74649,566.225416,Polygon,,
11752,6981,133,1001,מגורים,89.382214,494.603898,Polygon,,
11753,6213,1108,1006,שטחים פתוחים,416.668061,2011.571211,Polygon,,
11754,6213,1093,1001,מגורים,71.614766,312.713244,Polygon,,
11755,7024,85,1001,מגורים,55.651145,192.885494,Polygon,,
11756,7024,11,1001,מגורים,94.778723,499.745777,Polygon,,
11757,6963,63,1001,מגורים,95.941081,558.611786,Polygon,,
11758,7436,49,1001,מגורים,81.346982,419.634845,Polygon,,
11759,9009,10,1001,מגורים,50.329022,143.904001,Polygon,,
11760,9009,59,1008,תחבורה,22.48942,18.236699,Polygon,,
11761,9009,24,1001,מגורים,59.199741,216.720712,Polygon,,
11762,9009,46,1001,מגורים,56.209576,195.329638,Polygon,,
11763,9009,2476,1001,מגורים,78.189021,381.306577,Polygon,,
11764,9009,51,1008,תחבורה,48.574723,102.663705,Polygon,,
11765,9009,49,1008,תחבורה,59.286376,207.333628,Polygon,,
11766,6615,102,1008,תחבורה,104.497949,196.324952,Polygon,,
11767,9001,11,1001,מגורים,181.000439,1698.859032,Polygon,,
11768,9001,25,1008,תחבורה,91.259395,262.250477,Polygon,,
11769,9001,42,1008,תחבורה,37.552499,16.288978,Polygon,,
11770,9001,17,1008,תחבורה,29.507771,38.713305,Polygon,,
11771,6129,2151,1008,תחבורה,171.146225,1193.278825,Polygon,,
11772,7227,48,1009,שטח לתכנון בעתיד,78.930498,357.93921,Polygon,,
11773,6630,664,1001,מגורים,160.06124,1426.827052,Polygon,,
11774,6630,663,1001,מגורים,158.682187,1400.731467,Polygon,,
11775,6972,247,1003,תעסוקה,76.292042,326.481113,Polygon,,
11776,6978,2026,1001,מגורים,124.697173,847.491625,Polygon,,
11777,6978,2131,1001,מגורים,91.227042,511.684945,Polygon,,
11778,6978,2068,1002,מסחר,45.754321,101.176731,Polygon,,
11779,7075,55,1005,מבנים ומוסדות ציבור,205.798472,2582.154309,Polygon,,
11780,7103,36,1001,מגורים,105.017397,649.771125,Polygon,,
11781,6963,6,1002,מסחר,68.639909,275.248143,Polygon,,
11782,6962,40,1002,מסחר,74.714227,290.568339,Polygon,,
11783,6963,11,1002,מסחר,67.334049,282.218764,Polygon,,
11784,7242,53,1001,מגורים,177.918267,1909.400533,Polygon,,
11785,7467,31,1001,מגורים,56.969801,112.895201,Polygon,,
11786,7467,29,1001,מגורים,56.315048,109.184017,Polygon,,
11787,7467,2020,1006,שטחים פתוחים,26.52358,30.854287,Polygon,,
11788,7467,2022,1008,תחבורה,34.084493,46.29723,Polygon,,
11789,7001,122,1008,תחבורה,67.596134,143.450335,Polygon,,
11790,7467,56,1001,מגורים,59.013397,216.975177,Polygon,,
11791,7242,72,1005,מבנים ומוסדות ציבור,209.76105,1950.820075,Polygon,,
11792,6137,133,1001,מגורים,60.806036,243.046085,Polygon,,
11793,6137,135,1001,מגורים,61.721112,237.421745,Polygon,,
11794,9002,7,1001,מגורים,61.120988,236.325094,Polygon,,
11795,6969,5,1006,שטחים פתוחים,48.457987,133.874882,Polygon,,
11796,7062,135,1006,שטחים פתוחים,31.904068,52.651363,Polygon,,
11797,7062,69,1006,שטחים פתוחים,39.077741,62.669629,Polygon,,
11798,6150,462,1001,מגורים,64.069164,211.413215,Polygon,,
11799,6150,2146,1008,תחבורה,21.00066,6.246508,Polygon,,
11800,6632,492,1008,תחבורה,119.119661,337.72451,Polygon,,
11801,7091,30,1001,מגורים,88.270126,444.798432,Polygon,,
11802,6909,45,1001,מגורים,88.519429,484.218587,Polygon,,
11803,6623,3018,1001,מגורים,94.699123,556.643967,Polygon,,
