זיהוי ממג מגרש *,מספר גוש *,מספר מגרש *,קוד ייעוד ראשי,תיאור ייעוד ראשי,שטח רשום,שטח גרפי,Shape_Length,Shape_Area,צורה *
21698,6616,81,0,ללא סיווג,504,493.68,103.212229,493.681539,Polygon
21699,6335,282,1001,מגורים,512,541.07,94.309783,541.067998,Polygon
21700,6136,178,1001,מגורים,1018,1009.94,141.960367,1009.942179,Polygon
21701,6136,167,1001,מגורים,178,176.7,53.200878,176.700839,Polygon
21702,6136,263,1008,תחבורה,61,60.49,46.360117,60.485025,Polygon
21703,6136,262,1001,מגורים,65,65,36.988417,64.998869,Polygon
21704,6136,196,1008,תחבורה,147,145.66,49.465723,145.663188,Polygon
21705,6136,126,1001,מגורים,151,150.42,49.355107,150.41528,Polygon
21706,6136,127,1001,מגורים,113,112.45,42.80136,112.452611,Polygon
21707,6136,141,1001,מגורים,141,140.09,47.348602,140.08734,Polygon
21708,6136,216,1001,מגורים,254,253.8,64.029995,253.795163,Polygon
21709,6136,225,1001,מגורים,185,185.07,56.725049,185.068214,Polygon
21710,6136,215,1001,מגורים,195,194.37,56.080172,194.370906,Polygon
21711,6136,142,1001,מגורים,266,263.79,69.661125,263.794271,Polygon
21712,6136,134,1001,מגורים,301,299.61,72.251674,299.613046,Polygon
21713,6136,160,1001,מגורים,155,153.88,49.617732,153.882946,Polygon
21714,6136,231,1001,מגורים,213,212.91,62.613151,212.912341,Polygon
21715,6217,169,1001,מגורים,500,476.2,87.429331,476.198993,Polygon
21716,6135,416,1001,מגורים,880,869.14,118.242919,869.138933,Polygon
21717,7069,44,1001,מגורים,167,155.89,68.038923,155.888372,Polygon
21718,6982,116,1008,תחבורה,49,52.34,41.117566,52.33512,Polygon
21719,7083,2254,1008,תחבורה,550.13,564.08,217.684814,564.081628,Polygon
21720,6135,2160,1008,תחבורה,98.68,99.95,47.91125,99.950215,Polygon
21721,6135,2158,1002,מסחר,944.46,954.22,129.156108,954.220111,Polygon
21722,7003,2082,1005,מבנים ומוסדות ציבור,3168.66,3156.21,225.130544,3156.212193,Polygon
21723,6926,2116,1008,תחבורה,50.09,51.65,50.947758,51.649526,Polygon
21724,6926,2119,1001,מגורים,185.56,191.26,55.970879,191.262433,Polygon
21725,7003,2088,1001,מגורים,288.97,287.8,67.933613,287.801716,Polygon
21726,7003,2089,1001,מגורים,286.1,284.94,67.62773,284.942675,Polygon
21727,7003,2107,1008,תחבורה,1049.34,1045.12,247.276823,1045.11748,Polygon
21728,6926,64,1001,מגורים,218,221.93,64.314252,221.927789,Polygon
21729,6926,2126,1001,מגורים,199.02,198.89,56.973908,198.887949,Polygon
21730,6961,129,1001,מגורים,535,533.54,94.62451,533.536678,Polygon
21731,6961,123,1008,תחבורה,6,5.56,13.596786,5.559095,Polygon
21732,6649,599,1006,שטחים פתוחים,515,523.51,124.130401,523.514096,Polygon
21733,6914,120,1008,תחבורה,185,185,70.759231,184.999257,Polygon
21734,6339,2129,1008,תחבורה,2424.1,2450.16,290.138799,2450.157505,Polygon
21735,6339,2124,1008,תחבורה,75.23,75.27,48.433228,75.268057,Polygon
21736,6338,2106,1008,תחבורה,83.94,90.24,73.131517,90.239646,Polygon
21737,6639,82,1003,תעסוקה,4081,4082.15,272.822437,4082.148621,Polygon
21738,6164,195,1008,תחבורה,100,116.31,104.345469,116.312157,Polygon
21739,6214,2374,1001,מגורים,562,575.16,95.716383,575.155818,Polygon
21740,6163,2023,1008,תחבורה,217.92,216.31,91.149908,216.308874,Polygon
21741,9009,2493,1006,שטחים פתוחים,514.79,514.82,101.206127,514.815034,Polygon
21742,7004,2085,1008,תחבורה,909.02,909.17,278.037891,909.168019,Polygon
21743,7004,2118,1009,שטח לתכנון בעתיד,3862.56,3865.9,359.288394,3865.899785,Polygon
21744,7465,20,1001,מגורים,262,258.87,65.999366,258.869503,Polygon
21745,6972,2644,1001,מגורים,224,227.64,62.685393,227.63815,Polygon
21746,6901,72,1002,מסחר,302,301.79,80.378879,301.787593,Polygon
21747,7045,2440,1008,תחבורה,225.81,217.02,125.807944,217.017656,Polygon
21748,6135,2183,1002,מסחר,1166.26,1144.3,146.4379,1144.297631,Polygon
21749,6135,2168,1002,מסחר,1192.44,1174.76,147.880751,1174.763671,Polygon
21750,9004,2039,1001,מגורים,491.67,485.08,91.162229,485.081002,Polygon
21751,7097,2014,1010,אחר,2735.93,2732.82,213.231442,2732.815562,Polygon
21752,7053,2602,1008,תחבורה,42.7,42.49,42.71333,42.489029,Polygon
21753,7229,76,1009,שטח לתכנון בעתיד,400,407.08,81.045484,407.084129,Polygon
21754,7227,21,1009,שטח לתכנון בעתיד,665,650.66,112.419204,650.664039,Polygon
21755,7227,59,1009,שטח לתכנון בעתיד,170,178.55,55.212278,178.546063,Polygon
21756,7227,58,1009,שטח לתכנון בעתיד,214,215.12,59.607582,215.124662,Polygon
21757,6615,2124,1001,מגורים,711.34,717.06,107.129879,717.057549,Polygon
21758,7043,2129,1008,תחבורה,45.57,46.17,66.878536,46.173979,Polygon
21759,7043,58,1008,תחבורה,156,156.01,72.747888,156.010206,Polygon
21760,7455,22,1001,מגורים,832,824.28,130.619882,824.276664,Polygon
21761,7457,5,1002,מסחר,556,556.13,96.686593,556.134576,Polygon
21762,7457,4,1002,מסחר,537,536.77,93.989034,536.768308,Polygon
21763,7457,18,1010,אחר,213,212.86,61.948327,212.863756,Polygon
21764,7455,21,1001,מגורים,406,406.16,81.183418,406.162651,Polygon
21765,7108,9,1003,תעסוקה,1266,1263.59,156.558929,1263.591541,Polygon
21766,6213,959,1008,תחבורה,99,101.33,74.826525,101.333121,Polygon
21767,6637,2061,1008,תחבורה,156.75,147.73,98.568263,147.726283,Polygon
21768,6150,670,1001,מגורים,255,253.3,71.241398,253.299574,Polygon
21769,6625,1339,1006,שטחים פתוחים,2433,2441.01,208.367728,2441.014943,Polygon
21770,6625,1337,1001,מגורים,3647,3657.94,268.695216,3657.936852,Polygon
21771,7186,19,1001,מגורים,1721,1722.89,166.028396,1722.894375,Polygon
21772,6798,74,1001,מגורים,1201,1199.52,135.620348,1199.522512,Polygon
21773,6136,94,1008,תחבורה,886,880.19,188.052306,880.185629,Polygon
21774,7376,99,1001,מגורים,99,100.04,43.469059,100.0422,Polygon
21775,7376,91,1001,מגורים,43,43.44,30.350612,43.443484,Polygon
21776,7376,85,1001,מגורים,126,126.86,45.872411,126.864825,Polygon
21777,7376,42,1001,מגורים,70,70.99,35.121057,70.990005,Polygon
21778,7376,30,1001,מגורים,171,172.31,52.107098,172.311857,Polygon
21779,7376,55,1001,מגורים,135,136.23,45.081004,136.233624,Polygon
21780,7376,57,1001,מגורים,179,180.73,57.587196,180.727863,Polygon
21781,7376,60,1001,מגורים,100,100.6,40.509575,100.600637,Polygon
21782,7376,24,1001,מגורים,113,114.22,45.056125,114.221945,Polygon
21783,7377,97,1001,מגורים,87,84.13,54.828041,84.134465,Polygon
21784,6136,2658,1001,מגורים,650.63,649.84,163.667634,649.84167,Polygon
21785,6133,2049,1008,תחבורה,391.03,394.84,154.571257,394.840097,Polygon
21786,7245,40,1003,תעסוקה,3283,3281.61,245.462145,3281.609997,Polygon
21787,6977,2230,1008,תחבורה,249.45,248.69,170.450987,248.686333,Polygon
21788,6977,2368,1008,תחבורה,943.4,940.51,147.912417,940.505283,Polygon
21789,7068,2365,1006,שטחים פתוחים,43.4,47.64,27.968033,47.644274,Polygon
21790,7068,2159,1008,תחבורה,18.65,18.77,45.524568,18.774383,Polygon
21791,7090,2128,1008,תחבורה,1105.88,1104.12,203.63682,1104.121484,Polygon
21792,7068,2421,1008,תחבורה,282.2,279.55,163.557039,279.548942,Polygon
21793,7090,2129,1006,שטחים פתוחים,813.51,812.07,209.558376,812.070572,Polygon
21794,6980,2347,1009,שטח לתכנון בעתיד,275.04,277.15,170.231346,277.154329,Polygon
21795,6980,2372,1008,תחבורה,769.07,769.06,142.824078,769.064874,Polygon
21796,7066,2234,1008,תחבורה,141.08,136.97,64.672411,136.973814,Polygon
21797,6034,2401,1008,תחבורה,574.52,562.06,317.5873,562.055015,Polygon
21798,6625,1317,1001,מגורים,501,502.88,89.826749,502.876224,Polygon
21799,6625,1321,1001,מגורים,872,875.2,122.020556,875.199023,Polygon
21800,6625,1323,1001,מגורים,500,501.59,89.649432,501.585176,Polygon
21801,6136,2250,1008,תחבורה,125.88,124.49,71.610344,124.486361,Polygon
21802,6035,2070,1008,תחבורה,54.23,54.59,113.645672,54.590986,Polygon
21803,7205,91,1001,מגורים,259,268.36,73.018263,268.35572,Polygon
21804,6110,2978,1003,תעסוקה,0.37,0.37,2.909929,0.372227,Polygon
21805,7205,88,1001,מגורים,271,271.95,75.110428,271.954385,Polygon
21806,6335,331,1001,מגורים,576,588.49,98.716906,588.489735,Polygon
21807,7094,95,1008,תחבורה,152,146.53,53.904344,146.52718,Polygon
21808,6150,547,1001,מגורים,188,196.04,67.976212,196.03936,Polygon
21809,6150,817,1001,מגורים,218,216.67,68.61777,216.672888,Polygon
21810,6150,553,1001,מגורים,212,223.88,68.852674,223.876622,Polygon
21811,6150,550,1001,מגורים,215,228.03,69.83682,228.02971,Polygon
21812,6902,208,1008,תחבורה,17,21.03,35.677288,21.029017,Polygon
21813,6884,2402,1010,אחר,238.25,238.35,105.593484,238.353371,Polygon
21814,6980,2376,1006,שטחים פתוחים,1082.01,1102.34,179.532359,1102.33517,Polygon
21815,6013,2002,1008,תחבורה,1857.72,1873.66,279.898331,1873.655896,Polygon
21816,7066,2133,1006,שטחים פתוחים,160.87,157.17,64.507308,157.16556,Polygon
21817,6108,2285,1010,אחר,5642.94,5670.62,663.458814,5670.621794,Polygon
21818,6977,2365,1008,תחבורה,1238.54,1234.74,269.921941,1234.743273,Polygon
21819,6980,2433,1008,תחבורה,1918.95,1915.35,286.597373,1915.345859,Polygon
21820,7221,6,1005,מבנים ומוסדות ציבור,7992,7921.84,358.915146,7921.843148,Polygon
21821,6961,2009,1008,תחבורה,48.41,48.71,32.373662,48.713998,Polygon
21822,6961,120,1001,מגורים,271,269.04,69.376288,269.037727,Polygon
21823,6961,22,1001,מגורים,280,279.37,71.220198,279.372549,Polygon
21824,6961,142,1002,מסחר,166,173.23,69.161193,173.225429,Polygon
21825,6961,2025,1008,תחבורה,444.68,437.02,226.692493,437.017654,Polygon
21826,6961,8,1002,מסחר,282,279.47,75.497252,279.471915,Polygon
21827,6961,10,1002,מסחר,308,303.06,71.289538,303.059224,Polygon
21828,6961,7,1002,מסחר,280,279.59,75.671451,279.592252,Polygon
21829,6961,114,1001,מגורים,357,371.74,94.147023,371.738009,Polygon
21830,6962,184,1008,תחבורה,122,97.83,40.597589,97.833998,Polygon
21831,7109,50,1002,מסחר,290,298.89,72.233983,298.889403,Polygon
21832,6901,185,1008,תחבורה,27,27.23,56.471481,27.234935,Polygon
21833,6907,54,1002,מסחר,2141,2150.45,210.07922,2150.447044,Polygon
21834,9256,2038,1001,מגורים,2421.44,2430,198,2430.001035,Polygon
21835,7107,2222,1008,תחבורה,17.31,17.33,36.896262,17.334089,Polygon
21836,7109,75,1002,מסחר,450,457.94,90.482046,457.944697,Polygon
21837,7109,359,1008,תחבורה,9,8.51,34.997182,8.507158,Polygon
21838,7109,393,1008,תחבורה,6,5.65,23.666283,5.646051,Polygon
21839,7377,5,1001,מגורים,94,93.5,40.305047,93.49626,Polygon
21840,6136,227,1001,מגורים,225,225.16,60.687392,225.163275,Polygon
21841,6137,147,1001,מגורים,3688,3647.06,265.257383,3647.056877,Polygon
21842,6136,252,1001,מגורים,993,992.93,145.434524,992.932049,Polygon
21843,6132,344,1006,שטחים פתוחים,564,561.94,155.707971,561.936556,Polygon
21844,7453,20,1008,תחבורה,1290,1265.73,279.443541,1265.733523,Polygon
21845,7453,25,1001,מגורים,1699,1662.08,161.283475,1662.083361,Polygon
21846,6136,182,1001,מגורים,978,971.36,132.875911,971.355418,Polygon
21847,6137,122,1001,מגורים,3178,3170.19,223.951781,3170.187722,Polygon
21848,6137,206,1006,שטחים פתוחים,559,561.63,100.437672,561.632158,Polygon
21849,6630,824,1001,מגורים,980,981.76,125.38449,981.756177,Polygon
21850,6886,73,1008,תחבורה,333,363.74,136.372514,363.743489,Polygon
21851,6886,27,1008,תחבורה,282,281.31,123.739676,281.307669,Polygon
21852,6630,814,1005,מבנים ומוסדות ציבור,12841,12790.77,498.456077,12790.77268,Polygon
21853,6886,20,1005,מבנים ומוסדות ציבור,9988,9985.36,477.412306,9985.356802,Polygon
21854,6636,2592,1001,מגורים,1297.03,1288.2,148.522013,1288.200979,Polygon
21855,6636,73,1001,מגורים,547,551.65,95.024575,551.650689,Polygon
21856,6901,36,1001,מגורים,421,405.49,84.879963,405.485595,Polygon
21857,9021,2024,1002,מסחר,271.65,265.6,70.12374,265.596157,Polygon
21858,9021,16,1002,מסחר,449,448.44,89.883128,448.442929,Polygon
21859,9021,2038,1002,מסחר,324.21,312.65,74.233034,312.649223,Polygon
21860,6646,92,1001,מגורים,3754,3737.3,261.38134,3737.299527,Polygon
21861,6627,2324,1005,מבנים ומוסדות ציבור,2576.27,2605.07,206.379185,2605.067612,Polygon
21862,9021,2044,1008,תחבורה,43.07,43.1,61.862657,43.104228,Polygon
21863,6928,2107,1006,שטחים פתוחים,57.31,57.71,33.088925,57.707911,Polygon
21864,6627,252,1001,מגורים,1117,1105.24,137.687943,1105.236632,Polygon
21865,6627,2975,1006,שטחים פתוחים,9541.41,9539.96,505.52224,9539.962354,Polygon
21866,6636,816,1001,מגורים,1573,1508.87,204.43209,1508.870132,Polygon
21867,6212,700,1001,מגורים,250,248.97,68.218165,248.967653,Polygon
21868,6649,2800,1008,תחבורה,20.8,22.28,28.207543,22.28188,Polygon
21869,6649,2886,1008,תחבורה,1694.77,1709.34,314.698457,1709.335025,Polygon
21870,6332,2031,1001,מגורים,6719.04,6666.87,547.299512,6666.872995,Polygon
21871,6332,76,1001,מגורים,1176,1116.24,137.78257,1116.240069,Polygon
21872,6332,75,1001,מגורים,1080,1061.01,134.949421,1061.011026,Polygon
21873,6332,72,1001,מגורים,941,936.19,126.725453,936.186561,Polygon
21874,6332,79,1001,מגורים,832,790.01,116.542808,790.014997,Polygon
21875,6332,2036,1005,מבנים ומוסדות ציבור,3243.3,3259.63,351.004188,3259.633365,Polygon
21876,6950,2161,1008,תחבורה,700.59,710.42,250.350107,710.419968,Polygon
21877,6962,167,1002,מסחר,604,634.48,102.028909,634.482622,Polygon
21878,6615,2420,0,ללא סיווג,130.39,131.44,60.952027,131.43656,Polygon
21879,6896,3044,1006,שטחים פתוחים,982.79,984.69,302.072359,984.686093,Polygon
21880,6900,2210,1006,שטחים פתוחים,876.5,875.63,118.376344,875.626471,Polygon
21881,6885,22,1008,תחבורה,1099,1137.01,152.798466,1137.006404,Polygon
21882,6135,13,1001,מגורים,258,261.92,73.630653,261.915023,Polygon
21883,6135,10,1001,מגורים,565,576.39,97.606397,576.390736,Polygon
21884,6649,518,1001,מגורים,3850,3859.65,262.75153,3859.645895,Polygon
21885,6884,19,1006,שטחים פתוחים,2733,2727.67,225.408267,2727.665662,Polygon
21886,6964,2086,1008,תחבורה,273.95,279.84,73.238301,279.837019,Polygon
21887,6637,2221,1001,מגורים,428.01,435.67,90.817396,435.66737,Polygon
21888,6637,500,1001,מגורים,535,533.94,97.233709,533.936274,Polygon
21889,6637,705,1008,תחבורה,255,228.03,107.939499,228.025993,Polygon
21890,6637,806,1008,תחבורה,79,74.3,44.698173,74.296216,Polygon
21891,6637,2030,1008,תחבורה,90.64,94.47,52.73981,94.474269,Polygon
21892,6637,642,1001,מגורים,537,520.76,94.714573,520.759389,Polygon
21893,6933,77,1001,מגורים,219,224.11,70.463927,224.112497,Polygon
21894,6933,69,1001,מגורים,449,458.41,87.373341,458.410953,Polygon
21895,6958,176,1008,תחבורה,16,16.06,34.126789,16.063194,Polygon
21896,6960,180,1001,מגורים,400,399.76,83.170621,399.75922,Polygon
21897,7068,2021,1009,שטח לתכנון בעתיד,1242.16,1261.1,235.64898,1261.098397,Polygon
21898,6958,158,1008,תחבורה,22,30.88,39.073006,30.876493,Polygon
21899,6958,117,1008,תחבורה,21,22.26,25.284329,22.256974,Polygon
21900,6958,146,1008,תחבורה,11,16.12,25.223281,16.116805,Polygon
21901,6977,210,1002,מסחר,500,516.72,92.872972,516.722824,Polygon
21902,6977,2062,1008,תחבורה,366.24,365.3,105.745431,365.301622,Polygon
21903,7225,7,1001,מגורים,28090,27996.7,677.770545,27996.70124,Polygon
21904,7440,2014,1001,מגורים,821.66,826.02,115.733954,826.017523,Polygon
21905,6625,1373,1008,תחבורה,56,55.33,43.535934,55.325035,Polygon
21906,7085,133,1001,מגורים,258,249.25,67.952723,249.246611,Polygon
21907,7440,2016,1008,תחבורה,60.76,66.61,54.363863,66.609891,Polygon
21908,6625,1213,1001,מגורים,2441,2496.62,274.018008,2496.61502,Polygon
21909,7099,2036,1002,מסחר,352.1,356.4,75.950316,356.400101,Polygon
21910,7440,2015,1008,תחבורה,20.29,20.8,33.98135,20.800599,Polygon
21911,7228,42,1009,שטח לתכנון בעתיד,219,214.01,72.337772,214.014716,Polygon
21912,7016,34,1001,מגורים,461,453.89,91.398484,453.886082,Polygon
21913,7041,62,1009,שטח לתכנון בעתיד,322,316.44,95.738665,316.442188,Polygon
21914,6920,2958,1008,תחבורה,751.6,737.34,265.933389,737.341489,Polygon
21915,7032,2231,1006,שטחים פתוחים,655.77,635.26,358.269432,635.257159,Polygon
21916,6643,2009,1006,שטחים פתוחים,432.06,434.23,154.157966,434.232863,Polygon
21917,6644,2539,1008,תחבורה,3836.45,4002.1,315.553687,4002.103844,Polygon
21918,7043,61,1001,מגורים,579,577.9,98.101403,577.897457,Polygon
21919,7241,2063,1008,תחבורה,59.82,61.01,32.066696,61.005712,Polygon
21920,7377,9,1001,מגורים,130,129.95,45.027133,129.945568,Polygon
21921,6894,60,1003,תעסוקה,678,687.98,106.942918,687.976063,Polygon
21922,7226,64,1001,מגורים,292,266.05,69.834129,266.051914,Polygon
21923,6884,2424,1011,מגורים-תעסוקה מעורב,235.02,235.1,81.562211,235.099379,Polygon
21924,7105,170,1001,מגורים,804,802.38,117.044304,802.381865,Polygon
21925,7429,79,1001,מגורים,253,260.29,80.28454,260.290497,Polygon
21926,7050,2298,1008,תחבורה,369.58,370.93,87.692161,370.929587,Polygon
21927,7093,2581,1008,תחבורה,102.34,104.14,47.478492,104.144867,Polygon
21928,80152,27,1008,תחבורה,25,24.53,34.921789,24.534189,Polygon
21929,8940,2050,1008,תחבורה,72.33,72.3,36.056631,72.303031,Polygon
21930,8942,2073,1008,תחבורה,128.54,128.47,87.128449,128.467662,Polygon
21931,7460,37,1002,מסחר,1122,1114.8,141.937646,1114.798935,Polygon
21932,7461,2019,1008,תחבורה,4.96,4.12,19.505269,4.116808,Polygon
21933,6624,343,1001,מגורים,146,135.68,50.006252,135.684603,Polygon
21934,7100,2324,1008,תחבורה,85.75,84.72,44.978058,84.721912,Polygon
21935,6926,2156,1001,מגורים,220,215.81,59.202232,215.808631,Polygon
21936,6627,184,1008,תחבורה,3449,3611.04,728.163571,3611.041943,Polygon
21937,7429,2005,1008,תחבורה,396.23,411.84,102.365424,411.843291,Polygon
